260

Chromo: [0, 13, 14, 16, 12, 24, 23, 22, 20, 19, 6, 1, 2, 3, 9, 10, 18, 15, 7, 11, 5, 17, 21, 25, 8, 4] has fit: 1930.0
Chromo: [0, 24, 22, 23, 25, 18, 7, 15, 20, 10, 13, 12, 5, 14, 6, 2, 3, 1, 8, 21, 19, 17, 16, 9, 4, 11] has fit: 1831.0
Chromo: [0, 24, 22, 23, 25, 18, 7, 15, 20, 10, 13, 12, 5, 14, 6, 2, 3, 1, 8, 21, 19, 17, 16, 9, 4, 11] has fit: 1831.0
Chromo: [0, 24, 22, 23, 25, 18, 7, 15, 20, 10, 13, 12, 5, 14, 6, 2, 3, 1, 8, 21, 19, 17, 16, 9, 4, 11] has fit: 1831.0
Chromo: [0, 24, 22, 23, 25, 18, 7, 15, 20, 10, 13, 12, 5, 14, 6, 2, 3, 1, 8, 21, 19, 17, 16, 9, 4, 11] has fit: 1831.0
Chromo: [0, 24, 22, 23, 25, 18, 7, 15, 20, 10, 13, 12, 5, 14, 6, 2, 3, 1, 8, 21, 19, 17, 16, 9, 4, 11] has fit: 1831.0
Chromo: [0, 24, 22, 23, 25, 18, 7, 15, 20, 10, 13, 12, 5, 14, 6, 2, 3, 1, 8, 21, 19, 17, 16, 9, 4, 11] has fit: 1831.0
Chromo: [0, 24, 22, 23, 25, 18, 7, 15, 20, 10, 13, 12, 5, 14, 6, 2, 3, 1, 8, 21, 19, 17, 16, 9, 4, 11] has fit: 1831.0
Chromo: [0, 24, 22, 23, 25, 18, 7, 15, 20, 10, 13, 12, 5, 14, 6, 2, 3, 1, 8, 21, 19, 17, 16, 9, 4, 11] has fit: 1831.0
Chromo: [0, 24, 22, 23, 25, 18, 7, 15, 20, 10, 13, 12, 5, 14, 6, 2, 3, 1, 8, 21, 19, 17, 16, 9, 4, 11] has fit: 1831.0
Chromo: [0, 2, 16, 23, 22, 14, 13, 7, 17, 19, 8, 9, 11, 10, 18, 5, 4, 6, 3, 1, 12, 15, 20, 21, 25, 24] has fit: 1757.0
Chromo: [0, 21, 23, 25, 17, 16, 8, 12, 11, 9, 13, 14, 5, 4, 3, 10, 15, 7, 6, 19, 22, 24, 18, 20, 2, 1] has fit: 1707.0
Chromo: [0, 24, 23, 22, 4, 5, 13, 10, 20, 25, 21, 17, 16, 9, 12, 11, 8, 14, 3, 15, 7, 6, 19, 18, 2, 1] has fit: 1644.0
Chromo: [0, 24, 23, 22, 4, 5, 13, 10, 20, 25, 21, 17, 16, 9, 12, 11, 8, 14, 3, 15, 7, 6, 19, 18, 2, 1] has fit: 1644.0
Chromo: [0, 24, 23, 22, 4, 5, 13, 10, 20, 25, 21, 17, 16, 9, 12, 11, 8, 14, 3, 15, 7, 6, 19, 18, 2, 1] has fit: 1644.0
Chromo: [0, 24, 23, 22, 4, 5, 13, 10, 20, 25, 21, 17, 16, 9, 12, 11, 8, 14, 3, 15, 7, 6, 19, 18, 2, 1] has fit: 1644.0
Chromo: [0, 24, 23, 22, 4, 5, 13, 10, 20, 25, 21, 17, 16, 9, 12, 11, 8, 14, 3, 15, 7, 6, 19, 18, 2, 1] has fit: 1644.0
Chromo: [0, 24, 23, 22, 4, 5, 13, 10, 20, 25, 21, 17, 16, 9, 12, 11, 8, 14, 3, 15, 7, 6, 19, 18, 2, 1] has fit: 1644.0
Chromo: [0, 24, 23, 22, 4, 5, 13, 10, 20, 25, 21, 17, 16, 9, 12, 3, 8, 14, 11, 15, 7, 6, 19, 18, 2, 1] has fit: 1640.0
Chromo: [0, 24, 23, 22, 4, 5, 13, 10, 20, 25, 21, 17, 16, 9, 12, 3, 8, 14, 11, 15, 7, 6, 19, 18, 2, 1] has fit: 1640.0
Chromo: [0, 24, 23, 22, 4, 5, 13, 10, 20, 25, 21, 17, 16, 9, 12, 3, 8, 14, 11, 15, 7, 6, 19, 18, 2, 1] has fit: 1640.0
Chromo: [0, 24, 23, 22, 4, 5, 13, 10, 20, 25, 21, 17, 16, 9, 12, 3, 8, 14, 11, 15, 7, 6, 19, 18, 2, 1] has fit: 1640.0
Chromo: [0, 24, 23, 22, 4, 5, 13, 10, 20, 25, 21, 17, 16, 9, 12, 3, 8, 14, 11, 15, 7, 6, 19, 18, 2, 1] has fit: 1640.0
Chromo: [0, 24, 23, 22, 4, 5, 13, 10, 20, 25, 21, 17, 16, 9, 12, 3, 8, 14, 11, 15, 7, 6, 19, 18, 2, 1] has fit: 1640.0
Chromo: [0, 24, 23, 22, 4, 5, 13, 10, 20, 25, 21, 17, 16, 9, 12, 3, 8, 14, 11, 15, 7, 6, 19, 18, 2, 1] has fit: 1640.0
Chromo: [0, 24, 23, 22, 4, 5, 13, 10, 20, 25, 21, 17, 16, 9, 12, 3, 8, 14, 11, 15, 7, 6, 19, 18, 2, 1] has fit: 1640.0
Chromo: [0, 24, 23, 22, 4, 5, 13, 10, 20, 25, 21, 17, 16, 9, 12, 3, 8, 14, 11, 15, 7, 6, 19, 18, 2, 1] has fit: 1640.0
Chromo: [0, 24, 23, 22, 4, 5, 13, 10, 20, 25, 21, 17, 16, 9, 12, 3, 8, 14, 11, 15, 7, 6, 19, 18, 2, 1] has fit: 1640.0
Chromo: [0, 24, 23, 22, 4, 5, 13, 10, 20, 25, 21, 17, 16, 9, 12, 3, 8, 14, 11, 15, 7, 6, 19, 18, 2, 1] has fit: 1640.0
Chromo: [0, 24, 23, 22, 4, 5, 13, 10, 20, 25, 21, 17, 16, 9, 12, 3, 8, 14, 11, 15, 7, 6, 19, 18, 2, 1] has fit: 1640.0
Chromo: [0, 24, 23, 22, 4, 5, 13, 10, 20, 25, 21, 17, 16, 9, 12, 3, 8, 14, 11, 15, 7, 6, 19, 18, 2, 1] has fit: 1640.0
Chromo: [0, 24, 23, 22, 4, 5, 13, 10, 20, 25, 21, 17, 16, 9, 12, 3, 8, 14, 11, 15, 7, 6, 19, 18, 2, 1] has fit: 1640.0
Chromo: [0, 24, 23, 22, 4, 5, 13, 10, 20, 25, 21, 17, 16, 9, 12, 3, 8, 14, 11, 15, 7, 6, 19, 18, 2, 1] has fit: 1640.0
Chromo: [0, 24, 23, 22, 4, 5, 13, 10, 20, 25, 21, 17, 16, 9, 12, 3, 8, 14, 11, 15, 7, 6, 19, 18, 2, 1] has fit: 1640.0
Chromo: [0, 24, 23, 22, 4, 5, 13, 10, 20, 25, 21, 17, 16, 9, 12, 3, 8, 14, 11, 15, 7, 6, 19, 18, 2, 1] has fit: 1640.0
Chromo: [0, 24, 23, 22, 4, 5, 13, 10, 20, 25, 21, 17, 16, 9, 12, 3, 8, 14, 11, 15, 7, 6, 19, 18, 2, 1] has fit: 1640.0
Chromo: [0, 24, 23, 22, 4, 5, 13, 10, 20, 25, 21, 17, 16, 9, 12, 3, 8, 14, 11, 15, 7, 6, 19, 18, 2, 1] has fit: 1640.0
Chromo: [0, 24, 23, 22, 4, 5, 13, 10, 20, 25, 21, 17, 16, 9, 12, 3, 8, 14, 11, 15, 7, 6, 19, 18, 2, 1] has fit: 1640.0
Chromo: [0, 24, 23, 22, 4, 5, 13, 10, 20, 25, 21, 17, 16, 9, 12, 3, 8, 14, 11, 15, 7, 6, 19, 18, 2, 1] has fit: 1640.0
Chromo: [0, 24, 23, 22, 4, 5, 13, 10, 20, 25, 21, 17, 16, 9, 12, 3, 8, 14, 11, 15, 7, 6, 19, 18, 2, 1] has fit: 1640.0
Chromo: [0, 24, 23, 22, 4, 5, 13, 10, 20, 25, 21, 17, 16, 9, 12, 3, 8, 14, 11, 15, 7, 6, 19, 18, 2, 1] has fit: 1640.0
Chromo: [0, 24, 23, 22, 4, 5, 13, 10, 20, 25, 21, 17, 16, 9, 12, 3, 8, 14, 11, 15, 7, 6, 19, 18, 2, 1] has fit: 1640.0
Chromo: [0, 24, 23, 22, 4, 5, 13, 10, 20, 25, 21, 17, 16, 9, 12, 3, 8, 14, 11, 15, 7, 6, 19, 18, 2, 1] has fit: 1640.0
Chromo: [0, 24, 23, 22, 4, 5, 13, 10, 20, 25, 21, 17, 16, 9, 12, 3, 8, 14, 11, 15, 7, 6, 19, 18, 2, 1] has fit: 1640.0
Chromo: [0, 24, 23, 22, 4, 5, 13, 10, 20, 25, 21, 17, 16, 9, 12, 3, 8, 14, 11, 15, 7, 6, 19, 18, 2, 1] has fit: 1640.0
Chromo: [0, 24, 23, 22, 4, 5, 13, 10, 20, 25, 21, 17, 16, 9, 12, 3, 8, 14, 11, 15, 7, 6, 19, 18, 2, 1] has fit: 1640.0
Chromo: [0, 24, 23, 22, 4, 5, 13, 10, 20, 25, 21, 17, 16, 9, 12, 3, 8, 14, 11, 15, 7, 6, 19, 18, 2, 1] has fit: 1640.0
Chromo: [0, 24, 23, 22, 4, 5, 13, 10, 20, 25, 21, 17, 16, 9, 12, 3, 8, 14, 11, 15, 7, 6, 19, 18, 2, 1] has fit: 1640.0
Chromo: [0, 24, 23, 22, 4, 5, 13, 10, 20, 25, 21, 17, 16, 9, 12, 3, 8, 14, 11, 15, 7, 6, 19, 18, 2, 1] has fit: 1640.0
Chromo: [0, 24, 23, 22, 4, 5, 13, 10, 20, 25, 21, 17, 16, 9, 12, 3, 8, 14, 11, 15, 7, 6, 19, 18, 2, 1] has fit: 1640.0
Chromo: [0, 24, 23, 22, 4, 5, 13, 10, 20, 25, 21, 17, 16, 9, 12, 3, 8, 14, 11, 15, 7, 6, 19, 18, 2, 1] has fit: 1640.0
Chromo: [0, 1, 4, 3, 5, 2, 8, 9, 14, 11, 24, 22, 23, 25, 21, 15, 13, 12, 10, 6, 19, 17, 16, 20, 18, 7] has fit: 1448.0
Chromo: [0, 1, 4, 3, 5, 2, 8, 9, 14, 11, 24, 22, 23, 25, 21, 15, 13, 12, 10, 6, 19, 17, 16, 20, 18, 7] has fit: 1448.0
Chromo: [0, 1, 4, 3, 5, 2, 8, 9, 14, 11, 24, 22, 23, 25, 21, 15, 13, 12, 10, 6, 19, 17, 16, 20, 18, 7] has fit: 1448.0
Chromo: [0, 1, 4, 3, 5, 2, 8, 9, 14, 11, 24, 22, 23, 25, 21, 15, 13, 12, 10, 6, 19, 17, 16, 20, 18, 7] has fit: 1448.0
Chromo: [0, 1, 4, 3, 5, 2, 8, 9, 14, 11, 24, 22, 23, 25, 21, 15, 13, 12, 10, 6, 19, 17, 16, 20, 18, 7] has fit: 1448.0
Chromo: [0, 1, 4, 3, 5, 2, 8, 9, 14, 11, 24, 22, 23, 25, 21, 15, 13, 12, 10, 6, 19, 17, 16, 20, 18, 7] has fit: 1448.0
Chromo: [0, 1, 4, 3, 5, 2, 8, 9, 14, 11, 24, 22, 23, 25, 21, 15, 13, 12, 10, 6, 19, 17, 16, 20, 18, 7] has fit: 1448.0
Chromo: [0, 1, 4, 3, 5, 2, 8, 9, 14, 11, 24, 22, 23, 25, 21, 15, 13, 12, 10, 6, 19, 17, 16, 20, 18, 7] has fit: 1448.0
Chromo: [0, 1, 4, 3, 5, 2, 8, 9, 14, 11, 24, 22, 23, 25, 21, 15, 13, 12, 10, 6, 19, 17, 16, 20, 18, 7] has fit: 1448.0
Chromo: [0, 1, 4, 3, 5, 2, 8, 9, 14, 11, 24, 22, 23, 25, 21, 15, 13, 12, 10, 6, 19, 17, 16, 20, 18, 7] has fit: 1448.0
Chromo: [0, 1, 4, 3, 5, 2, 8, 9, 14, 11, 24, 22, 23, 25, 21, 15, 13, 12, 10, 6, 19, 17, 16, 20, 18, 7] has fit: 1448.0
Chromo: [0, 1, 4, 3, 5, 2, 8, 9, 14, 11, 24, 22, 23, 25, 21, 15, 13, 12, 10, 6, 19, 17, 16, 20, 18, 7] has fit: 1448.0
Chromo: [0, 1, 4, 3, 5, 2, 8, 9, 14, 11, 24, 22, 23, 25, 21, 15, 13, 12, 10, 6, 19, 17, 16, 20, 18, 7] has fit: 1448.0
Chromo: [0, 1, 4, 3, 5, 2, 8, 9, 14, 11, 24, 22, 23, 25, 21, 15, 13, 12, 10, 6, 19, 17, 16, 20, 18, 7] has fit: 1448.0
Chromo: [0, 1, 4, 3, 5, 2, 8, 9, 14, 11, 24, 22, 23, 25, 21, 15, 13, 12, 10, 6, 19, 17, 16, 20, 18, 7] has fit: 1448.0
Chromo: [0, 1, 4, 3, 5, 2, 8, 9, 14, 11, 24, 22, 23, 25, 21, 15, 13, 12, 10, 6, 19, 17, 16, 20, 18, 7] has fit: 1448.0
Chromo: [0, 1, 4, 3, 5, 2, 8, 9, 14, 11, 24, 22, 23, 25, 21, 15, 13, 12, 10, 6, 19, 17, 16, 20, 18, 7] has fit: 1448.0
Chromo: [0, 1, 4, 3, 5, 2, 8, 9, 14, 11, 24, 22, 23, 25, 21, 15, 13, 12, 10, 6, 19, 17, 16, 20, 18, 7] has fit: 1448.0
Chromo: [0, 1, 4, 3, 5, 2, 8, 9, 14, 11, 24, 22, 23, 25, 21, 15, 13, 12, 10, 6, 19, 17, 16, 20, 18, 7] has fit: 1448.0
Chromo: [0, 1, 4, 3, 5, 2, 8, 9, 14, 11, 24, 22, 23, 25, 21, 15, 13, 12, 10, 6, 19, 17, 16, 20, 18, 7] has fit: 1448.0
Chromo: [0, 1, 4, 3, 5, 2, 8, 9, 14, 11, 24, 22, 23, 25, 21, 15, 13, 12, 10, 6, 19, 17, 16, 20, 18, 7] has fit: 1448.0
Chromo: [0, 1, 4, 3, 5, 2, 8, 9, 14, 11, 24, 22, 23, 25, 21, 15, 13, 12, 10, 6, 19, 17, 16, 20, 18, 7] has fit: 1448.0
Chromo: [0, 1, 4, 3, 5, 2, 8, 9, 14, 11, 24, 22, 23, 25, 21, 15, 13, 12, 10, 6, 19, 17, 16, 20, 18, 7] has fit: 1448.0
Chromo: [0, 1, 4, 3, 5, 2, 8, 9, 14, 11, 24, 22, 23, 25, 21, 15, 13, 12, 10, 6, 19, 17, 16, 20, 18, 7] has fit: 1448.0
Chromo: [0, 1, 4, 3, 5, 2, 8, 9, 14, 11, 24, 22, 23, 25, 21, 15, 13, 12, 10, 6, 19, 17, 16, 20, 18, 7] has fit: 1448.0
Chromo: [0, 1, 4, 3, 5, 2, 8, 9, 14, 11, 24, 22, 23, 25, 21, 15, 13, 12, 10, 6, 19, 17, 16, 20, 18, 7] has fit: 1448.0
Chromo: [0, 1, 4, 3, 5, 2, 8, 9, 14, 11, 24, 22, 23, 25, 21, 15, 13, 12, 10, 6, 19, 17, 16, 20, 18, 7] has fit: 1448.0
Chromo: [0, 1, 4, 3, 5, 2, 8, 9, 14, 11, 24, 22, 23, 25, 21, 15, 13, 12, 10, 6, 19, 17, 16, 20, 18, 7] has fit: 1448.0
Chromo: [0, 1, 4, 3, 5, 2, 8, 9, 14, 11, 24, 22, 23, 25, 21, 15, 13, 12, 10, 6, 19, 17, 16, 20, 18, 7] has fit: 1448.0
Chromo: [0, 1, 4, 3, 5, 2, 8, 9, 14, 11, 24, 22, 23, 25, 21, 15, 13, 12, 10, 6, 19, 17, 16, 20, 18, 7] has fit: 1448.0
Chromo: [0, 1, 4, 3, 5, 2, 8, 9, 14, 11, 24, 22, 23, 25, 21, 15, 13, 12, 10, 6, 19, 17, 16, 20, 18, 7] has fit: 1448.0
Chromo: [0, 1, 4, 3, 5, 2, 8, 9, 14, 11, 24, 22, 23, 25, 21, 15, 13, 12, 10, 6, 19, 17, 16, 20, 18, 7] has fit: 1448.0
Chromo: [0, 1, 4, 3, 5, 2, 8, 9, 14, 11, 24, 22, 23, 25, 21, 15, 13, 12, 10, 6, 19, 17, 16, 20, 18, 7] has fit: 1448.0
Chromo: [0, 1, 4, 3, 5, 2, 8, 9, 14, 11, 24, 22, 23, 25, 21, 15, 13, 12, 10, 6, 19, 17, 16, 20, 18, 7] has fit: 1448.0
Chromo: [0, 1, 4, 3, 5, 2, 8, 9, 14, 11, 24, 22, 23, 25, 21, 15, 13, 12, 10, 6, 19, 17, 16, 20, 18, 7] has fit: 1448.0
Chromo: [0, 1, 4, 3, 5, 2, 8, 9, 14, 11, 24, 22, 23, 25, 21, 15, 13, 12, 10, 6, 19, 17, 16, 20, 18, 7] has fit: 1448.0
Chromo: [0, 1, 4, 3, 5, 2, 8, 9, 14, 11, 24, 22, 23, 25, 21, 15, 13, 12, 10, 6, 19, 17, 16, 20, 18, 7] has fit: 1448.0
Chromo: [0, 1, 4, 3, 5, 2, 8, 9, 14, 11, 24, 22, 23, 25, 21, 15, 13, 12, 10, 6, 19, 17, 16, 20, 18, 7] has fit: 1448.0
Chromo: [0, 1, 4, 3, 5, 2, 8, 9, 14, 11, 24, 22, 23, 25, 21, 15, 13, 12, 10, 6, 19, 17, 16, 20, 18, 7] has fit: 1448.0
Chromo: [0, 1, 4, 3, 5, 2, 8, 9, 14, 11, 24, 22, 23, 25, 21, 15, 13, 12, 10, 6, 19, 17, 16, 20, 18, 7] has fit: 1448.0
Chromo: [0, 1, 4, 3, 5, 2, 8, 9, 14, 11, 24, 22, 23, 25, 21, 15, 13, 12, 10, 6, 19, 17, 16, 20, 18, 7] has fit: 1448.0
Chromo: [0, 1, 4, 3, 5, 2, 8, 9, 14, 11, 24, 22, 23, 25, 21, 15, 13, 12, 10, 6, 19, 17, 16, 20, 18, 7] has fit: 1448.0
Chromo: [0, 1, 4, 3, 5, 2, 8, 9, 14, 11, 24, 22, 23, 25, 21, 15, 13, 12, 10, 6, 19, 17, 16, 20, 18, 7] has fit: 1448.0
Chromo: [0, 1, 4, 3, 5, 2, 8, 9, 14, 11, 24, 22, 23, 25, 21, 15, 13, 12, 10, 6, 19, 17, 16, 20, 18, 7] has fit: 1448.0
Chromo: [0, 1, 4, 3, 5, 2, 8, 9, 14, 11, 24, 22, 23, 25, 21, 15, 13, 12, 10, 6, 19, 17, 16, 20, 18, 7] has fit: 1448.0
Chromo: [0, 1, 4, 3, 5, 2, 8, 9, 14, 11, 24, 22, 23, 25, 21, 15, 13, 12, 10, 6, 19, 17, 16, 20, 18, 7] has fit: 1448.0
Chromo: [0, 1, 4, 3, 5, 2, 8, 9, 14, 11, 24, 22, 23, 25, 21, 15, 13, 12, 10, 6, 19, 17, 16, 20, 18, 7] has fit: 1448.0
Chromo: [0, 1, 4, 3, 5, 2, 8, 9, 14, 11, 24, 22, 23, 25, 21, 15, 13, 12, 10, 6, 19, 17, 16, 20, 18, 7] has fit: 1448.0
Chromo: [0, 1, 4, 3, 5, 2, 8, 9, 14, 11, 24, 22, 23, 25, 21, 15, 13, 12, 10, 6, 19, 17, 16, 20, 18, 7] has fit: 1448.0
Chromo: [0, 1, 4, 3, 5, 2, 8, 9, 14, 11, 24, 22, 23, 25, 21, 15, 13, 12, 10, 6, 19, 17, 16, 20, 18, 7] has fit: 1448.0
Chromo: [0, 1, 4, 3, 5, 2, 8, 9, 14, 11, 24, 22, 23, 25, 21, 15, 13, 12, 10, 6, 19, 17, 16, 20, 18, 7] has fit: 1448.0
Chromo: [0, 1, 4, 3, 5, 2, 8, 9, 14, 11, 24, 22, 23, 25, 21, 15, 13, 12, 10, 6, 19, 17, 16, 20, 18, 7] has fit: 1448.0
Chromo: [0, 1, 4, 3, 5, 2, 8, 9, 14, 11, 24, 22, 23, 25, 21, 15, 13, 12, 10, 6, 19, 17, 16, 20, 18, 7] has fit: 1448.0
Chromo: [0, 1, 4, 3, 5, 2, 8, 9, 14, 11, 24, 22, 23, 25, 21, 15, 13, 12, 10, 6, 19, 17, 16, 20, 18, 7] has fit: 1448.0
Chromo: [0, 4, 3, 5, 9, 8, 1, 2, 14, 11, 24, 22, 23, 25, 20, 16, 18, 15, 12, 10, 13, 7, 6, 19, 17, 21] has fit: 1438.0
Chromo: [0, 4, 3, 5, 9, 8, 1, 2, 14, 11, 24, 22, 23, 25, 20, 16, 18, 15, 12, 10, 13, 7, 6, 19, 17, 21] has fit: 1438.0
Chromo: [0, 4, 3, 5, 9, 8, 1, 2, 14, 11, 24, 22, 23, 25, 20, 16, 18, 15, 12, 10, 13, 7, 6, 19, 17, 21] has fit: 1438.0
Chromo: [0, 4, 3, 5, 9, 8, 1, 2, 14, 11, 24, 22, 23, 25, 20, 16, 18, 15, 12, 10, 13, 7, 6, 19, 17, 21] has fit: 1438.0
Chromo: [0, 4, 3, 5, 9, 8, 1, 2, 14, 11, 24, 22, 23, 25, 20, 16, 18, 15, 12, 10, 13, 7, 6, 19, 17, 21] has fit: 1438.0
Chromo: [0, 4, 3, 5, 9, 8, 1, 2, 14, 11, 24, 22, 23, 25, 20, 16, 18, 15, 12, 10, 13, 7, 6, 19, 17, 21] has fit: 1438.0
Chromo: [0, 4, 3, 5, 9, 8, 1, 2, 14, 11, 24, 22, 23, 25, 20, 16, 18, 15, 12, 10, 13, 7, 6, 19, 17, 21] has fit: 1438.0
Chromo: [0, 4, 3, 5, 9, 8, 1, 2, 14, 11, 24, 22, 23, 25, 20, 16, 18, 15, 12, 10, 13, 7, 6, 19, 17, 21] has fit: 1438.0
Chromo: [0, 4, 3, 5, 9, 8, 1, 2, 14, 11, 24, 22, 23, 25, 20, 16, 18, 15, 12, 10, 13, 7, 6, 19, 17, 21] has fit: 1438.0
Chromo: [0, 4, 3, 5, 9, 8, 1, 2, 14, 11, 24, 22, 23, 25, 20, 16, 18, 15, 12, 10, 13, 7, 6, 19, 17, 21] has fit: 1438.0
Chromo: [0, 4, 3, 5, 9, 8, 1, 2, 14, 11, 24, 22, 23, 25, 20, 16, 18, 15, 12, 10, 13, 7, 6, 19, 17, 21] has fit: 1438.0
Chromo: [0, 4, 3, 5, 9, 8, 1, 2, 14, 11, 24, 22, 23, 25, 20, 16, 18, 15, 12, 10, 13, 7, 6, 19, 17, 21] has fit: 1438.0
Chromo: [0, 4, 3, 5, 9, 8, 1, 2, 14, 11, 24, 22, 23, 25, 20, 16, 18, 15, 12, 10, 13, 7, 6, 19, 17, 21] has fit: 1438.0
Chromo: [0, 4, 3, 5, 9, 8, 1, 2, 14, 11, 24, 22, 23, 25, 20, 16, 18, 15, 12, 10, 13, 7, 6, 19, 17, 21] has fit: 1438.0
Chromo: [0, 4, 3, 5, 9, 8, 1, 2, 14, 11, 24, 22, 23, 25, 20, 16, 18, 15, 12, 10, 13, 7, 6, 19, 17, 21] has fit: 1438.0
Chromo: [0, 4, 3, 5, 9, 8, 1, 2, 14, 11, 24, 22, 23, 25, 20, 16, 18, 15, 12, 10, 13, 7, 6, 19, 17, 21] has fit: 1438.0
Chromo: [0, 4, 3, 5, 9, 8, 1, 2, 14, 11, 24, 22, 23, 25, 20, 16, 18, 15, 12, 10, 13, 7, 6, 19, 17, 21] has fit: 1438.0
Chromo: [0, 4, 3, 5, 9, 8, 1, 2, 14, 11, 24, 22, 23, 25, 20, 16, 18, 15, 12, 10, 13, 7, 6, 19, 17, 21] has fit: 1438.0
Chromo: [0, 4, 3, 5, 9, 8, 1, 2, 14, 11, 24, 22, 23, 25, 20, 16, 18, 15, 12, 10, 13, 7, 6, 19, 17, 21] has fit: 1438.0
Chromo: [0, 4, 3, 5, 9, 8, 1, 2, 14, 11, 24, 22, 23, 25, 20, 16, 18, 15, 12, 10, 13, 7, 6, 19, 17, 21] has fit: 1438.0
Chromo: [0, 4, 3, 5, 9, 8, 1, 2, 14, 11, 24, 22, 23, 25, 20, 16, 18, 15, 12, 10, 13, 7, 6, 19, 17, 21] has fit: 1438.0
Chromo: [0, 4, 3, 5, 9, 8, 1, 2, 14, 11, 24, 22, 23, 25, 20, 16, 18, 15, 12, 10, 13, 7, 6, 19, 17, 21] has fit: 1438.0
Chromo: [0, 4, 3, 5, 9, 8, 1, 2, 14, 11, 24, 22, 23, 25, 20, 16, 18, 15, 12, 10, 13, 7, 6, 19, 17, 21] has fit: 1438.0
Chromo: [0, 4, 3, 5, 9, 8, 1, 2, 14, 11, 24, 22, 23, 25, 20, 16, 18, 15, 12, 10, 13, 7, 6, 19, 17, 21] has fit: 1438.0
